,Latitude,Longitude,NTAName
504,40.659611964770654,-73.89677635419159,East New York (Pennsylvania Ave)
505,40.6656751167176,-73.90110654345587,East New York (Pennsylvania Ave)
506,40.65946717839666,-73.89291828369343,East New York (Pennsylvania Ave)
507,40.66706124125911,-73.90144951963951,East New York (Pennsylvania Ave)
508,40.661255735125394,-73.90038254230649,East New York (Pennsylvania Ave)
509,40.670493302144855,-73.88798862266621,East New York (Pennsylvania Ave)
510,40.68264985555604,-73.81782307266845,South Ozone Park
511,40.67358077829175,-73.81171578554687,South Ozone Park
512,40.66709397685208,-73.83387934846942,South Ozone Park
513,40.67848094665819,-73.81479821009738,South Ozone Park
514,40.67014266686271,-73.8302372731074,South Ozone Park
515,40.66399627090416,-73.83507089684953,South Ozone Park
516,40.66560066028934,-73.80141130522595,South Ozone Park
517,40.68147215821824,-73.81681333928282,South Ozone Park
518,40.68041237188712,-73.83532753367737,South Ozone Park
519,40.68063172140657,-73.82900010788566,South Ozone Park
520,40.60510686225364,-74.01216686233182,Bath Beach
521,40.604133314155696,-73.99960980118469,Bath Beach
522,40.59709086101726,-74.00493426200156,Bath Beach
523,40.608804451184426,-74.00357523682568,Bath Beach
524,40.60140128446574,-74.01015541417853,Bath Beach
525,40.602686568038024,-74.0182851761073,Bath Beach
526,40.602540665558394,-74.00192086548918,Bath Beach
527,40.60661663784969,-74.01405849097942,Bath Beach
528,40.60527298644876,-74.01540077883959,Bath Beach
529,40.59994097491939,-73.99948394421287,Bath Beach
530,40.616302456114866,-73.99113151287924,Bensonhurst West
531,40.617704494460234,-73.99195226892148,Bensonhurst West
532,40.62496116651426,-73.99232121599385,Bensonhurst West
533,40.60915326783919,-73.99982700830905,Bensonhurst West
534,40.59631465897262,-74.00154573798419,Bensonhurst West
535,40.60766463717236,-73.98764123346768,Bensonhurst West
536,40.60331149570717,-74.0020613234845,Bensonhurst West
537,40.606185467183515,-74.00031584138067,Bensonhurst West
538,40.60008847672657,-73.99306843038946,Bensonhurst West
539,40.613071485008405,-73.99939748732172,Bensonhurst West
540,40.73206007701912,-73.90312555658818,Maspeth
541,40.723332219167766,-73.90378645180817,Maspeth
542,40.72601325229498,-73.90164451961199,Maspeth
543,40.72150394126708,-73.9148148014874,Maspeth
544,40.731623115476715,-73.8901655150223,Maspeth
545,40.72507977824966,-73.9109630878181,Maspeth
546,40.71750734341131,-73.90023124417496,Maspeth
547,40.73030744846449,-73.90050899946068,Maspeth
548,40.722503102022394,-73.90906701324113,Maspeth
549,40.727084654885445,-73.89340240151405,Maspeth
550,40.740041393138235,-73.8876851822583,Elmhurst-Maspeth
551,40.732245982869514,-73.88068888083356,Elmhurst-Maspeth
552,40.736733794581504,-73.90721033828441,Elmhurst-Maspeth
553,40.7350264506006,-73.90867385634922,Elmhurst-Maspeth
554,40.738386319513374,-73.88571762344,Elmhurst-Maspeth
555,40.73845459878137,-73.89997210494622,Elmhurst-Maspeth
556,40.74059047905549,-73.88753750720718,Elmhurst-Maspeth
557,40.73254947654939,-73.89727427787666,Elmhurst-Maspeth
558,40.747989468587996,-73.89564054026582,Elmhurst-Maspeth
559,40.737216084106514,-73.8961970170107,Elmhurst-Maspeth
560,40.79441515674239,-73.84829463217523,College Point
561,40.77158873963398,-73.8492159955065,College Point
562,40.7905044459224,-73.8630214479771,College Point
563,40.770731946456685,-73.84862119454807,College Point
564,40.787335655368516,-73.84675117492971,College Point
565,40.78629078184194,-73.8641004959592,College Point
566,40.778690781896124,-73.85466473496656,College Point
567,40.77438677006312,-73.84140105886831,College Point
568,40.78279242660072,-73.86109878840844,College Point
569,40.78595473270081,-73.83273599269305,College Point
570,40.792995075373504,-73.88385620187599,Rikers Island
571,40.79520855652358,-73.88721347152651,Rikers Island
572,40.7878404128247,-73.88059828834498,Rikers Island
573,40.79634972567262,-73.88826472399819,Rikers Island
574,40.79525325358122,-73.88057345878259,Rikers Island
575,40.79409349723832,-73.88171964771965,Rikers Island
576,40.78763433164959,-73.8806824132492,Rikers Island
577,40.78928520483866,-73.8736182718682,Rikers Island
578,40.78775323654976,-73.87743747040616,Rikers Island
579,40.79626245571146,-73.88433992373666,Rikers Island
580,40.54843146660871,-74.18577842693747,Arden Heights
581,40.556326164723174,-74.17742908783364,Arden Heights
582,40.54773002155231,-74.18940121884216,Arden Heights
583,40.55497440027531,-74.19755549143999,Arden Heights
584,40.555062984853244,-74.18248411505674,Arden Heights
585,40.56179735924755,-74.18666920844237,Arden Heights
586,40.552705880887316,-74.18372011048959,Arden Heights
587,40.54436265226241,-74.18546900219653,Arden Heights
588,40.53876236582563,-74.18933020878964,Arden Heights
589,40.54628184966672,-74.19310846355934,Arden Heights
590,40.716176351875056,-73.94882323451003,North Side-South Side
591,40.706317950484056,-73.95606470015437,North Side-South Side
592,40.720398469044575,-73.96129644669477,North Side-South Side
593,40.71253110363,-73.95708526320566,North Side-South Side
594,40.71010677739823,-73.96103637927733,North Side-South Side
595,40.7143557127548,-73.96671778912793,North Side-South Side
596,40.72046013445774,-73.95930900926636,North Side-South Side
597,40.71234432960108,-73.967265734875,North Side-South Side
598,40.71148975976595,-73.96445218941629,North Side-South Side
599,40.711684041860764,-73.94991566715196,North Side-South Side
600,40.663339333723584,-73.92075892639699,Brownsville
601,40.67025174016335,-73.90802663817205,Brownsville
602,40.66634811782558,-73.92066120484145,Brownsville
603,40.657263775752895,-73.89948535316341,Brownsville
604,40.65875642563088,-73.91689337069988,Brownsville
605,40.66860927129725,-73.91851152814131,Brownsville
606,40.65755044185788,-73.90437446745804,Brownsville
607,40.66632832029081,-73.90890925089911,Brownsville
608,40.662031579618606,-73.92161089483112,Brownsville
609,40.670349662504854,-73.9143927753205,Brownsville
610,40.84206264498674,-73.83569255268958,Schuylerville-Throgs Neck-Edgewater Park
611,40.8189640259411,-73.81275958799493,Schuylerville-Throgs Neck-Edgewater Park
612,40.80904367218688,-73.81841057039736,Schuylerville-Throgs Neck-Edgewater Park
613,40.81566257226072,-73.7984486398386,Schuylerville-Throgs Neck-Edgewater Park
614,40.82679493569509,-73.82158818920217,Schuylerville-Throgs Neck-Edgewater Park
615,40.84297109783598,-73.82734153486719,Schuylerville-Throgs Neck-Edgewater Park
616,40.82915697882699,-73.83610456689121,Schuylerville-Throgs Neck-Edgewater Park
617,40.811491279502036,-73.8124502853714,Schuylerville-Throgs Neck-Edgewater Park
618,40.8374875413455,-73.83615446709655,Schuylerville-Throgs Neck-Edgewater Park
619,40.80851998332174,-73.8315599887058,Schuylerville-Throgs Neck-Edgewater Park
620,40.695126912389064,-73.83598427163092,Richmond Hill
621,40.697426764678184,-73.82083926562804,Richmond Hill
622,40.688570019112,-73.8251775459812,Richmond Hill
623,40.69715654181461,-73.82705414312136,Richmond Hill
624,40.688150359581414,-73.81454414560348,Richmond Hill
625,40.69829396169779,-73.81852291608695,Richmond Hill
626,40.69912322806375,-73.81885616092795,Richmond Hill
627,40.68965400527636,-73.82513833811221,Richmond Hill
628,40.69288302827842,-73.82445801119196,Richmond Hill
629,40.68987793979927,-73.83540198773427,Richmond Hill
630,40.5451491911724,-74.18552578729725,Annadale-Huguenot-Prince's Bay-Eltingville
631,40.50787942931722,-74.20020044291708,Annadale-Huguenot-Prince's Bay-Eltingville
632,40.5237042324341,-74.18101481814746,Annadale-Huguenot-Prince's Bay-Eltingville
633,40.55456183673962,-74.16079659475551,Annadale-Huguenot-Prince's Bay-Eltingville
634,40.53157948841043,-74.18601515129494,Annadale-Huguenot-Prince's Bay-Eltingville
635,40.540752917973506,-74.15753625656554,Annadale-Huguenot-Prince's Bay-Eltingville
636,40.51033028932935,-74.20881170400904,Annadale-Huguenot-Prince's Bay-Eltingville
637,40.55181154758236,-74.16876503932546,Annadale-Huguenot-Prince's Bay-Eltingville
638,40.5234702047232,-74.21137425341534,Annadale-Huguenot-Prince's Bay-Eltingville
639,40.5275229294712,-74.16604218007379,Annadale-Huguenot-Prince's Bay-Eltingville
640,40.70832572950736,-74.00652954474859,Battery Park City-Lower Manhattan
641,40.716279317577715,-74.01635281694898,Battery Park City-Lower Manhattan
642,40.703652658769805,-74.01150909729765,Battery Park City-Lower Manhattan
643,40.707482915543096,-74.01605056688794,Battery Park City-Lower Manhattan
644,40.718525090480746,-74.014355636636,Battery Park City-Lower Manhattan
645,40.705536835068344,-74.0111763380032,Battery Park City-Lower Manhattan
646,40.699731083292754,-74.0011259186838,Battery Park City-Lower Manhattan
647,40.70333077457057,-73.99874936156702,Battery Park City-Lower Manhattan
648,40.70142626006638,-74.01708993339649,Battery Park City-Lower Manhattan
649,40.709561732798036,-74.01631898163019,Battery Park City-Lower Manhattan
650,40.76933404985412,-73.98268102189016,Lincoln Square
651,40.775783244749334,-73.98317255635948,Lincoln Square
652,40.77629183268669,-73.98282878373563,Lincoln Square
653,40.77775099911438,-73.99275490638335,Lincoln Square
654,40.77608051969281,-73.97796318317873,Lincoln Square
655,40.77792563884548,-73.98005402863488,Lincoln Square
656,40.77076620333721,-73.9897533728412,Lincoln Square
657,40.775264551933354,-73.99329822127463,Lincoln Square
658,40.777864424048374,-73.98004223871135,Lincoln Square
659,40.778846381666824,-73.98440482351451,Lincoln Square
660,40.76029180870405,-73.9804881426162,Midtown-Midtown South
661,40.7629020196947,-73.97841768718457,Midtown-Midtown South
662,40.75713184996457,-73.988272290854,Midtown-Midtown South
663,40.762704738879016,-73.97451023803637,Midtown-Midtown South
664,40.74960484173194,-73.98212072016291,Midtown-Midtown South
665,40.752994237290224,-73.98779939461977,Midtown-Midtown South
666,40.76083843209485,-73.98563730562164,Midtown-Midtown South
667,40.765592163144376,-73.98085657531536,Midtown-Midtown South
668,40.75038856181587,-73.99336239119334,Midtown-Midtown South
669,40.74903139620412,-73.98759892619084,Midtown-Midtown South
670,40.784391338236,-73.95661554218815,Upper East Side-Carnegie Hill
671,40.776059494668985,-73.96222629507085,Upper East Side-Carnegie Hill
672,40.78136456043912,-73.95516256328744,Upper East Side-Carnegie Hill
673,40.771537974236665,-73.96592324258555,Upper East Side-Carnegie Hill
674,40.7815866178836,-73.9571247774953,Upper East Side-Carnegie Hill
675,40.78262272761982,-73.95623109027575,Upper East Side-Carnegie Hill
676,40.76745933987038,-73.96837374614934,Upper East Side-Carnegie Hill
677,40.77682292966428,-73.96011327934686,Upper East Side-Carnegie Hill
678,40.76928529602267,-73.96521380892295,Upper East Side-Carnegie Hill
679,40.770778606554344,-73.96496610702182,Upper East Side-Carnegie Hill
680,40.65803309227979,-73.93916375170474,Prospect Lefferts Gardens-Wingate
681,40.65688812191526,-73.93355861117448,Prospect Lefferts Gardens-Wingate
682,40.65876713617289,-73.9573391148311,Prospect Lefferts Gardens-Wingate
683,40.661945305575244,-73.95708295373585,Prospect Lefferts Gardens-Wingate
684,40.659086289194335,-73.92782507922082,Prospect Lefferts Gardens-Wingate
685,40.65492923096022,-73.96005649491576,Prospect Lefferts Gardens-Wingate
686,40.660109019717154,-73.94793629735771,Prospect Lefferts Gardens-Wingate
687,40.65726051994413,-73.94037969857378,Prospect Lefferts Gardens-Wingate
688,40.657302505008104,-73.93472904169462,Prospect Lefferts Gardens-Wingate
689,40.659274607494964,-73.95112063917875,Prospect Lefferts Gardens-Wingate
690,40.837589613382185,-73.92870504885593,Highbridge
691,40.83578557100296,-73.93000136069519,Highbridge
692,40.8382048600954,-73.92547353855099,Highbridge
693,40.83064921572358,-73.92959811656054,Highbridge
694,40.840179069121426,-73.92784888028625,Highbridge
695,40.84078852483109,-73.92116252882083,Highbridge
696,40.83423829488207,-73.93006118539137,Highbridge
697,40.8430862244424,-73.92066613775877,Highbridge
698,40.83255980982746,-73.92670291180204,Highbridge
699,40.84050636526464,-73.92461326642135,Highbridge
700,40.57455128854986,-73.98021261603432,Seagate-Coney Island
701,40.57570101650359,-73.99735747721019,Seagate-Coney Island
702,40.58291527728677,-73.98135217655911,Seagate-Coney Island
703,40.58116653009483,-73.99287017803637,Seagate-Coney Island
704,40.5776382259133,-73.96763076513008,Seagate-Coney Island
705,40.575418588924386,-74.00109116754135,Seagate-Coney Island
706,40.57937672511854,-74.00750019105577,Seagate-Coney Island
707,40.57840355218012,-74.0080052721159,Seagate-Coney Island
708,40.580360912593996,-73.97750619459119,Seagate-Coney Island
709,40.57552997343029,-73.9712617020843,Seagate-Coney Island
710,40.91233381335515,-73.9031915384794,North Riverdale-Fieldston-Riverdale
711,40.900302520191474,-73.91364976063831,North Riverdale-Fieldston-Riverdale
712,40.89043413984875,-73.90007265140237,North Riverdale-Fieldston-Riverdale
713,40.8916461572352,-73.9139464268223,North Riverdale-Fieldston-Riverdale
714,40.90655647283235,-73.89941651449878,North Riverdale-Fieldston-Riverdale
715,40.88687230922071,-73.9183126040949,North Riverdale-Fieldston-Riverdale
716,40.8976177731125,-73.90751178516228,North Riverdale-Fieldston-Riverdale
717,40.89883926871602,-73.91020672604839,North Riverdale-Fieldston-Riverdale
718,40.8900300243183,-73.90179695261683,North Riverdale-Fieldston-Riverdale
719,40.91084028757531,-73.90705588569439,North Riverdale-Fieldston-Riverdale
720,40.87846413740402,-73.91688029455861,Spuyten Duyvil-Kingsbridge
721,40.87444196488445,-73.91166624511726,Spuyten Duyvil-Kingsbridge
722,40.878774461783124,-73.92184845325815,Spuyten Duyvil-Kingsbridge
723,40.886311685466296,-73.92046878652823,Spuyten Duyvil-Kingsbridge
724,40.87705508768095,-73.90500284440144,Spuyten Duyvil-Kingsbridge
725,40.885026838841625,-73.89905932952122,Spuyten Duyvil-Kingsbridge
726,40.87686925898627,-73.91305508276592,Spuyten Duyvil-Kingsbridge
727,40.87863690000369,-73.91616969767945,Spuyten Duyvil-Kingsbridge
728,40.887960244077526,-73.91852034267158,Spuyten Duyvil-Kingsbridge
729,40.88123189189749,-73.91963929845454,Spuyten Duyvil-Kingsbridge
730,40.65166440811823,-73.97257535376514,Windsor Terrace
731,40.65579441339225,-73.98012754512746,Windsor Terrace
732,40.66018248157429,-73.98059379573694,Windsor Terrace
733,40.64604391453058,-73.97700111040429,Windsor Terrace
734,40.648753009615035,-73.97683948115949,Windsor Terrace
735,40.655312343741635,-73.98062219138157,Windsor Terrace
736,40.66055568037499,-73.98509152702651,Windsor Terrace
737,40.65372629845436,-73.98362565273754,Windsor Terrace
738,40.65790414766662,-73.98260416021597,Windsor Terrace
739,40.65168181955957,-73.98186660435486,Windsor Terrace
740,40.678978787501016,-73.97292675076143,Prospect Heights
741,40.67228806334238,-73.96381661450195,Prospect Heights
742,40.68025446823663,-73.97447009255262,Prospect Heights
743,40.6769934894675,-73.97404629324662,Prospect Heights
744,40.68242434708243,-73.97360129738696,Prospect Heights
745,40.67935740972273,-73.96717487962576,Prospect Heights
746,40.67865868418969,-73.96389500649221,Prospect Heights
747,40.677050929994024,-73.96592286713398,Prospect Heights
748,40.676521008306906,-73.96503416985158,Prospect Heights
749,40.67799666341825,-73.96477413136547,Prospect Heights
750,40.6331581449988,-73.90668467960244,Canarsie
751,40.64411253734929,-73.88670707416739,Canarsie
752,40.64795674080902,-73.90274981233709,Canarsie
753,40.62417994261315,-73.895201998398,Canarsie
754,40.65193424346125,-73.89176030033724,Canarsie
755,40.64268754588464,-73.91191888420622,Canarsie
756,40.624739363774516,-73.89743612657288,Canarsie
757,40.63167423137692,-73.91511788276134,Canarsie
758,40.63835305523421,-73.91380745540462,Canarsie
759,40.64548754603046,-73.89182680957977,Canarsie
760,40.63604606393147,-73.9619811389983,Flatbush
761,40.63189920156673,-73.95973974263536,Flatbush
762,40.64703949931558,-73.95311340900216,Flatbush
763,40.646405623748734,-73.96416843870783,Flatbush
764,40.63791915439879,-73.95539662069024,Flatbush
765,40.65267085268261,-73.95955849928707,Flatbush
766,40.63583680820194,-73.96272426467753,Flatbush
767,40.63828575452617,-73.95626100233133,Flatbush
768,40.63809587426741,-73.96742105977657,Flatbush
769,40.6406633295277,-73.96588898231836,Flatbush
770,40.62937113561008,-73.93777518030548,Flatlands
771,40.63910227642134,-73.92645105043574,Flatlands
772,40.61794216854986,-73.93524205142442,Flatlands
773,40.6374690994674,-73.9236352553472,Flatlands
774,40.6136572239753,-73.93648661670538,Flatlands
775,40.6305821008681,-73.92736584653647,Flatlands
776,40.63798968045711,-73.92186918288131,Flatlands
777,40.61870615141679,-73.92237718477568,Flatlands
778,40.61650791056177,-73.9183870155558,Flatlands
779,40.615305480935824,-73.93636351515381,Flatlands
780,40.730495219605224,-73.7071346951672,Glen Oaks-Floral Park-New Hyde Park
781,40.74915869632627,-73.71245569998415,Glen Oaks-Floral Park-New Hyde Park
782,40.749917990159005,-73.7151182396117,Glen Oaks-Floral Park-New Hyde Park
783,40.735307959438565,-73.72634846939086,Glen Oaks-Floral Park-New Hyde Park
784,40.73963621538221,-73.7128612593728,Glen Oaks-Floral Park-New Hyde Park
785,40.737619696795875,-73.71584612695752,Glen Oaks-Floral Park-New Hyde Park
786,40.752109623089076,-73.7215690669734,Glen Oaks-Floral Park-New Hyde Park
787,40.755958436463516,-73.7151773958588,Glen Oaks-Floral Park-New Hyde Park
788,40.73834395769309,-73.71501490552835,Glen Oaks-Floral Park-New Hyde Park
789,40.73819949982856,-73.70311691437954,Glen Oaks-Floral Park-New Hyde Park
790,40.7693219010123,-73.73610343306001,Douglas Manor-Douglaston-Little Neck
791,40.76768583494752,-73.74131664190433,Douglas Manor-Douglaston-Little Neck
792,40.77245961879904,-73.74242142144881,Douglas Manor-Douglaston-Little Neck
793,40.77462474637638,-73.74972082946951,Douglas Manor-Douglaston-Little Neck
794,40.77088259081201,-73.74224810567259,Douglas Manor-Douglaston-Little Neck
795,40.76734620679229,-73.7395934878084,Douglas Manor-Douglaston-Little Neck
796,40.762970710458326,-73.72138602038956,Douglas Manor-Douglaston-Little Neck
797,40.76628078470589,-73.72372924815137,Douglas Manor-Douglaston-Little Neck
798,40.773206024933884,-73.74405556814689,Douglas Manor-Douglaston-Little Neck
799,40.75879942756596,-73.72006848463269,Douglas Manor-Douglaston-Little Neck
800,40.82014136157712,-73.86096863755584,Soundview-Castle Hill-Clason Point-Harding Park
801,40.81258807058245,-73.84897902134217,Soundview-Castle Hill-Clason Point-Harding Park
802,40.81642056170625,-73.84257918651606,Soundview-Castle Hill-Clason Point-Harding Park
803,40.81199570784511,-73.85066888590768,Soundview-Castle Hill-Clason Point-Harding Park
804,40.81612574132557,-73.86935898346876,Soundview-Castle Hill-Clason Point-Harding Park
805,40.80592864559773,-73.8504129389198,Soundview-Castle Hill-Clason Point-Harding Park
806,40.82302321344091,-73.84534722126368,Soundview-Castle Hill-Clason Point-Harding Park
807,40.82700397281465,-73.83985822735289,Soundview-Castle Hill-Clason Point-Harding Park
808,40.82029526501519,-73.84588935377262,Soundview-Castle Hill-Clason Point-Harding Park
809,40.81973537969382,-73.87177052926249,Soundview-Castle Hill-Clason Point-Harding Park
810,40.681249323980296,-73.9831131247003,Park Slope-Gowanus
811,40.676028190101725,-73.97033563889445,Park Slope-Gowanus
812,40.67198217222045,-73.98340635301349,Park Slope-Gowanus
813,40.66625052649415,-73.9816814916845,Park Slope-Gowanus
814,40.682979879270825,-73.97659465837475,Park Slope-Gowanus
815,40.67180555127909,-73.97428553950479,Park Slope-Gowanus
816,40.661528065214874,-73.9839135043196,Park Slope-Gowanus
817,40.66750004182152,-73.9787819263646,Park Slope-Gowanus
818,40.66145609645758,-73.9903672560081,Park Slope-Gowanus
819,40.67711469187839,-73.99272097134234,Park Slope-Gowanus
820,40.52129434127619,-74.22966629842769,Charleston-Richmond Valley-Tottenville
821,40.54236694549613,-74.23648430382946,Charleston-Richmond Valley-Tottenville
822,40.506441234054364,-74.24143822617894,Charleston-Richmond Valley-Tottenville
823,40.52214382135548,-74.24730650117894,Charleston-Richmond Valley-Tottenville
824,40.526896469604424,-74.23430818231677,Charleston-Richmond Valley-Tottenville
825,40.547046477245644,-74.24379333994047,Charleston-Richmond Valley-Tottenville
826,40.513963574679714,-74.21762189053177,Charleston-Richmond Valley-Tottenville
827,40.53602033114491,-74.22193107731492,Charleston-Richmond Valley-Tottenville
828,40.53519636640923,-74.21454800990553,Charleston-Richmond Valley-Tottenville
829,40.55205941734261,-74.22131099722334,Charleston-Richmond Valley-Tottenville
830,40.52996457580263,-74.21636558893583,Rossville-Woodrow
831,40.5488844325343,-74.21353953855322,Rossville-Woodrow
832,40.53860091116453,-74.19894097837346,Rossville-Woodrow
833,40.533480128843614,-74.1967940404411,Rossville-Woodrow
834,40.53573351271446,-74.20490277790404,Rossville-Woodrow
835,40.54004658945311,-74.19959683664746,Rossville-Woodrow
836,40.53480027790272,-74.1962095570573,Rossville-Woodrow
837,40.5502309034113,-74.20249664200024,Rossville-Woodrow
838,40.541488112630226,-74.21391195652122,Rossville-Woodrow
839,40.5274330100657,-74.20332087510727,Rossville-Woodrow
840,40.812801614794935,-73.94193297361632,Central Harlem North-Polo Grounds
841,40.82933979814586,-73.93650145393298,Central Harlem North-Polo Grounds
842,40.82417331124825,-73.9405598548007,Central Harlem North-Polo Grounds
843,40.823132112706745,-73.94023228984162,Central Harlem North-Polo Grounds
844,40.81155264352502,-73.94282962682801,Central Harlem North-Polo Grounds
845,40.81146625263626,-73.94811679759263,Central Harlem North-Polo Grounds
846,40.81278874323323,-73.94219412586317,Central Harlem North-Polo Grounds
847,40.82623930052098,-73.94368548402224,Central Harlem North-Polo Grounds
848,40.83018587100868,-73.93422517021713,Central Harlem North-Polo Grounds
849,40.827269506296204,-73.93832833796435,Central Harlem North-Polo Grounds
850,40.666028247003695,-73.88856695068031,East New York
851,40.645319200894924,-73.86124736137086,East New York
852,40.6494392038351,-73.90000716940655,East New York
853,40.66621148861293,-73.8733739442193,East New York
854,40.65171294711444,-73.89316646289112,East New York
855,40.64126922596367,-73.87404222898952,East New York
856,40.65566327673817,-73.89833999072556,East New York
857,40.662784355673175,-73.8777894255815,East New York
858,40.65970977720486,-73.87697690311616,East New York
859,40.66396215344122,-73.86767342217853,East New York
860,40.67849453906587,-73.86817673102058,Cypress Hills-City Line
861,40.67708373811353,-73.87612958062606,Cypress Hills-City Line
862,40.676294476955235,-73.87522878246558,Cypress Hills-City Line
863,40.686359646567055,-73.88176031525758,Cypress Hills-City Line
864,40.67729916698723,-73.86894429975051,Cypress Hills-City Line
865,40.68118605437502,-73.89401888319092,Cypress Hills-City Line
866,40.684028642545535,-73.87219963864683,Cypress Hills-City Line
867,40.68043660865566,-73.86310705461516,Cypress Hills-City Line
868,40.67800768927129,-73.88383259015244,Cypress Hills-City Line
869,40.689228646034046,-73.86858794997026,Cypress Hills-City Line
870,40.77447989567799,-73.95574340040778,Yorkville
871,40.775801528248536,-73.94395554476819,Yorkville
872,40.77067265283067,-73.9468681848103,Yorkville
873,40.77652563834596,-73.95309894123834,Yorkville
874,40.7768575984433,-73.94609822670535,Yorkville
875,40.77975499564062,-73.95160046409467,Yorkville
876,40.78003897092287,-73.95020198105594,Yorkville
877,40.77976015714869,-73.95204988173275,Yorkville
878,40.778446917159094,-73.95233979462833,Yorkville
879,40.78063297474481,-73.94376044173616,Yorkville
880,40.747983942553645,-73.79001815146513,Auburndale
881,40.74303979587564,-73.7770913910567,Auburndale
882,40.75894110795096,-73.7951431601085,Auburndale
883,40.742399332521174,-73.78963615956876,Auburndale
884,40.743803714465635,-73.78407922304363,Auburndale
885,40.749373614195484,-73.78530766979266,Auburndale
886,40.744146813411476,-73.78726537782019,Auburndale
887,40.75753027217506,-73.79294125199311,Auburndale
888,40.74583383776229,-73.78504822734985,Auburndale
889,40.75470242709148,-73.78625603364463,Auburndale
890,40.75862368797768,-73.80075639703135,East Flushing
891,40.751803753354466,-73.81356210894752,East Flushing
892,40.75926677146799,-73.80689775028696,East Flushing
893,40.75795988372275,-73.81117397899932,East Flushing
894,40.759218410475235,-73.80688083344076,East Flushing
895,40.75679336278451,-73.81321309311141,East Flushing
896,40.75048151805581,-73.80435942929552,East Flushing
897,40.75331759455469,-73.81466618544817,East Flushing
898,40.75397566132134,-73.80905581864329,East Flushing
899,40.74923765853053,-73.79674874767137,East Flushing
900,40.83109117683633,-73.90189253232751,Morrisania-Melrose
901,40.82518133542498,-73.89175643189125,Morrisania-Melrose
902,40.82641586657099,-73.90983999981908,Morrisania-Melrose
903,40.83084444324708,-73.89092851307721,Morrisania-Melrose
904,40.824870208679904,-73.90557015275347,Morrisania-Melrose
905,40.82309051325622,-73.91454485868077,Morrisania-Melrose
906,40.821808615357774,-73.90331430776773,Morrisania-Melrose
907,40.82631479429013,-73.89137418865543,Morrisania-Melrose
908,40.8315380818075,-73.90248228679701,Morrisania-Melrose
909,40.83156327457958,-73.90248776550439,Morrisania-Melrose
910,40.86791470414204,-73.91176907366194,Marble Hill-Inwood
911,40.87545245128025,-73.90944551641051,Marble Hill-Inwood
912,40.86502464494839,-73.9199504633441,Marble Hill-Inwood
913,40.86701296256161,-73.91573915311467,Marble Hill-Inwood
914,40.86699164684233,-73.92443486952001,Marble Hill-Inwood
915,40.8724827357931,-73.91955232606244,Marble Hill-Inwood
916,40.87370074243248,-73.91742089491609,Marble Hill-Inwood
917,40.86727936169672,-73.91328349277175,Marble Hill-Inwood
918,40.862752666229596,-73.91597682536877,Marble Hill-Inwood
919,40.86714404648225,-73.9222795886444,Marble Hill-Inwood
920,40.74668026918609,-73.99841853116997,Hudson Yards-Chelsea-Flatiron-Union Square
921,40.755567591959206,-74.0017629247628,Hudson Yards-Chelsea-Flatiron-Union Square
922,40.75109055958309,-74.00504016659082,Hudson Yards-Chelsea-Flatiron-Union Square
923,40.75259485879364,-74.0065301237461,Hudson Yards-Chelsea-Flatiron-Union Square
924,40.74959219318195,-74.00133552961758,Hudson Yards-Chelsea-Flatiron-Union Square
925,40.74066812919719,-73.99846949085247,Hudson Yards-Chelsea-Flatiron-Union Square
926,40.759841258125824,-74.00421382635837,Hudson Yards-Chelsea-Flatiron-Union Square
927,40.740818816421424,-73.98822899397955,Hudson Yards-Chelsea-Flatiron-Union Square
928,40.75832958025966,-74.00245347822901,Hudson Yards-Chelsea-Flatiron-Union Square
929,40.74507118586136,-73.99262031611462,Hudson Yards-Chelsea-Flatiron-Union Square
930,40.73694404140789,-74.00457281853379,West Village
931,40.736814129053684,-74.00216841215921,West Village
932,40.73384615152483,-74.01169258575996,West Village
933,40.7410527185847,-74.01207257732142,West Village
934,40.72912259892261,-74.01032629325432,West Village
935,40.728824496782465,-73.99729048601776,West Village
936,40.729165832570054,-74.00986338950217,West Village
937,40.73358441114051,-74.00689192775724,West Village
938,40.735646417172,-74.00166262606075,West Village
939,40.72754171264733,-74.00119761418169,West Village
940,40.78719137160743,-73.9827180283406,Upper West Side
941,40.79615121163464,-73.96312670902341,Upper West Side
942,40.7823881652039,-73.9811624731348,Upper West Side
943,40.801883638973024,-73.97348379522695,Upper West Side
944,40.79192280924248,-73.96974029358154,Upper West Side
945,40.79879136437854,-73.96779286471,Upper West Side
946,40.798383161603596,-73.96959415517392,Upper West Side
947,40.79470567433869,-73.97924113877676,Upper West Side
948,40.79634907254067,-73.97104416146412,Upper West Side
949,40.783894674654455,-73.97503935736037,Upper West Side
950,40.88409895311983,-73.88015289821952,Norwood
951,40.88516974778532,-73.8841483645663,Norwood
952,40.877793708831575,-73.8796133685473,Norwood
953,40.88592232514244,-73.88097821392996,Norwood
954,40.885876846774295,-73.88096555485316,Norwood
955,40.87537481462256,-73.87462076762111,Norwood
956,40.87626596164747,-73.87691971542586,Norwood
957,40.880418355725055,-73.87332968135937,Norwood
958,40.880796271717415,-73.88398672678905,Norwood
959,40.88404768408123,-73.88039479484459,Norwood
960,40.8721053390157,-73.88885931133373,Bedford Park-Fordham North
961,40.86557102567646,-73.8923599964854,Bedford Park-Fordham North
962,40.86058194728743,-73.89648225073823,Bedford Park-Fordham North
