,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
13665,CALATO Brooklyn Kitchen,ChIJlVpkuKhbwokRsJo13mC6yO4,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,,,"508 55th Street, Brooklyn",40.6420633,-74.0130673
13669,El Viejo Jhons,ChIJJ236OLNawokR3t_hylQXiSg,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"5603 5th Avenue, Brooklyn",40.641494,-74.0137925
13671,J&B Yummy Pizza,ChIJ80MaaLNawokRQkug4yVJfqU,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",44.0,,,"5507 5th Avenue, Brooklyn",40.6420632,-74.0133213
13673,Palacio Chino,ChIJo-jmNrNawokRp5E5tWRBzfU,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",224.0,2.0,,"5621 5th Avenue, Brooklyn",40.6412377,-74.0140411
13674,Corona Great China,ChIJN0ZnoaRbwokRTLRvjmFkmmc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,,"5421 5th Avenue, Brooklyn",40.6423411,-74.0129096
13675,Great China,ChIJ-1tBZLNawokR4i_zdl88qHk,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",68.0,1.0,,"5421 5th Avenue, Brooklyn",40.6423411,-74.0129096
13677,Lang Qi,ChIJpy8OG0tFwokREGP0plMCeGs,2.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",48.0,,,"5701 7th Avenue, Brooklyn",40.6383129,-74.009883
13678,George's,ChIJW8J9NLNawokRJ2ze_3cmrG4,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",593.0,2.0,,"5701 5th Avenue, Brooklyn",40.6410048,-74.01434789999999
13679,Tulcingo,ChIJ7_OdarNawokRrATebkx63M4,3.4,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",294.0,2.0,,"5520 5th Avenue, Brooklyn",40.6420046,-74.01378509999999
13680,Flor de izucar,ChIJW_Jxw8dawokRQaJ-4MagS4c,3.9,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",70.0,,,"4021 5th Avenue, Brooklyn",40.6501564,-74.0047675
13681,Usuluteco,ChIJGTaHxMdawokRAywP6TO2oh4,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",232.0,1.0,,"4017 5th Avenue, Brooklyn",40.6501965,-74.00471689999999
13682,Los Cabos,ChIJeXPnw8dawokR9I6BHGfxJI8,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",77.0,,,"4015 5th Avenue, Brooklyn",40.650251,-74.0046842
13683,Mi Pequño Chinantla,ChIJ_QGixsdawokRrrpdqdjnDio,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"4011 5th Avenue, Brooklyn",40.6503236,-74.0045822
13684,China Delight,ChIJ7dblxsdawokRkYEhsK3I1WA,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",79.0,1.0,,"4009 5th Avenue, Brooklyn",40.6504321,-74.0046059
13685,Judy's,ChIJKYq5lSpbwokR9bPB0okP-54,4.6,"['bar', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",101.0,,,"4022 5th Avenue, Brooklyn",40.6503569,-74.0050838
13686,Castillo Restaurant,ChIJPTHywcdawokRdrunEJxfTzc,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",213.0,2.0,,"4020 5th Avenue, Brooklyn",40.65038719999999,-74.00505129999999
13687,Dunkin',ChIJ8RROuMdawokRQG7BnF2E4oM,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",149.0,1.0,,"3921 5th Avenue, Brooklyn",40.6506761,-74.0041554
13688,Rinconcito Familiar,ChIJqSJU48dawokRI4E1vHOSIwI,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",102.0,,,"4118 5th Avenue, Brooklyn",40.6498372,-74.0057543
13689,El Buen Chapin Deli,ChIJJ4pLH71bwokRtK0pUJsY6I4,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"3915 5th Avenue, Brooklyn",40.650827,-74.0041104
13690,2004 Viva Mexico,ChIJAUQ7scdawokRA-qeL92zJU4,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,,"3913 5th Avenue, Brooklyn",40.6508464,-74.0040389
13691,Gina's Pizza,ChIJv-W7s8dawokRah6LdZRX5ak,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",100.0,1.0,,"3905 5th Avenue, Brooklyn",40.651011,-74.003984
13692,Sisters Sushi House,ChIJeXdid8JbwokRTTUzRI091Pg,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,,"4228 5th Avenue, Brooklyn",40.649223,-74.00636399999999
13693,Sunset Park Diner & Donuts,ChIJ2ab6rMdawokRg4-Q2l2P05o,4.2,"['bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",692.0,1.0,,"889 5th Avenue, Brooklyn",40.6512921,-74.0036999
13694,Taqueria Restaurante Mi Barrio 2,ChIJKQcYU8ZawokREiLaiEdNJvI,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",47.0,,,"887 5th Avenue, Brooklyn",40.6512678,-74.00347839999999
13695,China Wok,ChIJXU01qcdawokRG7Tlr3cxJTY,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,,"888 5th Avenue, Brooklyn",40.651464,-74.00403299999999
13696,Maria's Bistro Mexicano,ChIJabtcqcdawokRGUYDWD2oQCI,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",309.0,1.0,,"886 5th Avenue, Brooklyn",40.651485,-74.003934
13697,Kofte Piyaz,ChIJUWBSq8dawokRcbqkj60V1uw,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",133.0,1.0,,"881 5th Avenue Store A, Brooklyn",40.6513824,-74.00345759999999
13698,Subway,ChIJ8y9SqsdawokRLbL1XBgi6n8,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",34.0,1.0,,"882 5th Avenue, Brooklyn",40.6516227,-74.00389559999999
13699,Dulce Imagen Corporation,ChIJ_3Bq27dawokRs4FjxEK5nJM,2.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"4415 5th Avenue, Brooklyn",40.6480825,-74.00704569999999
13700,Wendy's,ChIJRYf77uJhwokRhBAjkbuZoCY,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",917.0,1.0,,"220-06 Northern Boulevard, Queens",40.7612877,-73.7611462
13701,Dunkin',ChIJO-EQ-uJhwokRXUDelPXBEbw,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",437.0,1.0,,"21920 Northern Boulevard, Queens",40.761174,-73.762143
13702,Burger King,ChIJQT_ES_1hwokRXmM8dTJHBa8,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",1077.0,1.0,,"222-10 Northern Boulevard, Queens",40.76156290000001,-73.7593661
13703,BCD Tofu House,ChIJ8ToJ9eJhwokR-VLSU4xVvOw,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1138.0,2.0,,"220-05 Northern Boulevard, Queens",40.7617008,-73.76170069999999
13704,Marbella,ChIJN57WvuJhwokRSJvUHq360O0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",463.0,2.0,,"220-33 Northern Boulevard, Bayside",40.7618,-73.7608
13705,Samwongahk Chinese Restuarant,ChIJc5rDXuJhwokRbL5tySDyfyI,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",252.0,2.0,,"219-01 Northern Boulevard, Bayside",40.761437,-73.7628156
13706,Yoodon,ChIJW4gQImthwokR6N9t87v5LWM,5.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",28.0,,,"216-19 Northern Boulevard, Flushing",40.7610764,-73.7649938
13707,O’Hana,ChIJld01D_hhwokRxtPVK4fszOQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"216-19 Northern Boulevard, Bayside",40.7610922,-73.7650043
13708,Modoo Chicken and Noodle Bar,ChIJbygIK-JhwokRgLf883QH3II,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",234.0,2.0,,"216-17 Northern Boulevard, Bayside",40.7611444,-73.765198
13710,Mammas Pizza & Restaurant,ChIJM27vW-ZhwokRMG34crzxlHU,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",56.0,2.0,,"47-40 Bell Boulevard, Bayside",40.7559,-73.767558
13711,Tea Station,ChIJVVt6-OZhwokRTrLLY265nSs,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",79.0,1.0,,"47-16 Bell Boulevard, Bayside",40.75645400000001,-73.767788
13712,Laterna Estiatorio + Catering,ChIJpewY-OZhwokRFr8VfFJYT3Y,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",173.0,2.0,,"47-20 Bell Boulevard, Bayside",40.756341,-73.767782
13713,Jimmy's Trattoria,ChIJl3dV1uZhwokRf1y0GJD1xJ4,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",245.0,2.0,,"45-73 Bell Boulevard, Bayside",40.7584943,-73.768115
13714,Panda Garden Chinese Restaurant,ChIJ_5KjFOFhwokRRAWw8Z48cDs,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",42.0,2.0,,"215-10 Northern Boulevard, Bayside",40.7603091,-73.767135
13716,O2 BBQ,ChIJVVVB1eZhwokRi94moisQR04,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",572.0,2.0,,"45-53 Bell Boulevard, Bayside",40.7589126,-73.76830939999999
13719,Chicken Lovers Bayside,ChIJb-aKEuFhwokRnkJL1tA7dcM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",709.0,1.0,,"215-09 Northern Boulevard, Queens",40.76083329999999,-73.76722219999999
13721,Dunkin',ChIJFzS2do1hwokReK7C8GP9t0o,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",63.0,1.0,,"7910 Springfield Boulevard, Queens",40.736008,-73.747102
13722,Wild Basil,ChIJv8O4dsNjwokRS65-0CKSQdY,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",59.0,,,"223-30 Union Turnpike, Bayside",40.7355918,-73.7466287
13731,Wendy's,ChIJWUGFlihiwokRYs9ih_as9yo,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1221.0,1.0,,"219-44 Hillside Avenue, Queens",40.7299093,-73.7438232
13732,Popeyes Louisiana Kitchen,ChIJoRjbzyliwokRPdUYqIFNAyY,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",685.0,1.0,,"21710 Hillside Avenue, Queens",40.7281539,-73.74691229999999
13733,Burger King,ChIJoRjbzyliwokRN6W0yxKcEak,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",295.0,1.0,,"217-10 Hillside Avenue, Queens",40.7281296,-73.7469689
13734,McDonald's,ChIJaSIX9ShiwokRL9oYcog3ZN4,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1255.0,1.0,,"88-14 Springfield Boulevard, Queens",40.72923559999999,-73.744395
13740,Elegant Chinese,ChIJbcnOwRFhwokRLgZCa8oZ-ak,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"213-5 75th Avenue, Oakland Gardens",40.7386249,-73.7588282
13741,Villa Rustica,ChIJ5YJmn41hwokR9X7FsO0XvM0,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",141.0,2.0,,"73-28 Bell Boulevard, New York",40.7398506,-73.7581452
13742,Wah Hing Kitchen,ChIJIQPndI1hwokR2y6vmAdXu-8,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,1.0,,"73-12 Bell Boulevard, New York",40.7403146,-73.75841559999999
13743,Taco King,ChIJ50JtdI1hwokRxpw4kt6soWI,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",44.0,1.0,,"7306 Bell Boulevard, Oakland Gardens",40.7404416,-73.758427
13744,Dunkin',ChIJFzS2do1hwokRW3GPsA0-X6M,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",101.0,1.0,,"21522 73rd Avenue, Queens",40.740586,-73.7585192
13745,Bell Diner,ChIJx2sgbo1hwokR8ceH1PrySmI,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",352.0,2.0,,215-25 73rd Avenue,40.7409444,-73.75858610000002
13746,Sushi You,ChIJuXV3eY1hwokR-twu4LiPaRI,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",193.0,2.0,,"215-05 73rd Avenue, Oakland Gardens",40.7408034,-73.7591047
13747,Buddy's Kosher Deli,ChIJK0X5e41hwokRR1fRKtONHaY,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",156.0,2.0,,"215-01 73rd Avenue #21501, Oakland Gardens",40.7407796,-73.7591991
13789,Mizumi,ChIJKT4LNQCKwokR7jxdJEQgymg,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",2463.0,3.0,,"23110 Northern Boulevard, Queens",40.7637619,-73.7491478
13800,Russian Indoors,ChIJpzFBowlbwokRi3e19VwPFmw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"80 58th Street, Brooklyn",40.64587360000001,-74.0239907
13801,Pete's Brooklyn Eats,ChIJd4fxZatawokR6sGd6OjMtlM,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0,1.0,,"5620 1st Avenue, Brooklyn",40.6466267,-74.02329759999999
13802,Bari Sandwich Shop,ChIJ-23La6xawokRfOrFWZYSCGU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",36.0,1.0,,"135 58th Street, Brooklyn",40.6455539,-74.0227127
13803,Cafe 58,ChIJSZNrUKxawokRpkXXovUlt4c,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",74.0,1.0,,"169 58th Street, Brooklyn",40.6449112,-74.0218101
13804,Dunkin',ChIJJfPyTKxawokRE0cqWZoQKO8,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",265.0,1.0,,"5702 2nd Avenue, Brooklyn",40.645303,-74.0214646
13805,NYU Lutheran Coffee Shop,ChIJRcrYKqxawokR-erDeBMVIy0,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,,"5501 1st Avenue, Brooklyn",40.6466399,-74.02126679999999
13806,Tacos Carmelita Parientes,ChIJiVpIak9bwokRZIY9OBhr3R0,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"5701 2nd Avenue, Brooklyn",40.64495790000001,-74.02097599999999
13807,Pickles & Olives,ChIJkTeKx61awokRUU05X5mk3rk,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",86.0,1.0,,"5601 2nd Avenue, Brooklyn",40.6455556,-74.0202778
13808,Bistro Fifty Four,ChIJe68Wda5awokRFyzhs2kGR9w,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,,"5414 2nd Avenue, Brooklyn",40.64663169999999,-74.01976379999999
13809,Lutheran Luncheonette,ChIJe68Wda5awokRw5la2Lwvmsg,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,2.0,,"5414 2nd Avenue, Brooklyn",40.64663169999999,-74.01976379999999
13810,Sunset Coffee Shop,ChIJ7cV5da5awokRtlHXgytbQ7M,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",44.0,,,"5416 2nd Avenue, Brooklyn",40.6465803,-74.0197124
13811,Subway,ChIJ1wfTCa5awokR0STOC54F64I,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",93.0,1.0,,"5407 2nd Avenue, Brooklyn",40.646593,-74.01927599999999
13812,Yadi's catering,ChIJ8zDELlNFwokR9tcpAluID0A,5.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"24 Devon Ter, Brooklyn",40.6414676,-74.0215776
13813,Los Compadres,ChIJ5Tloc7JawokRcpLcVwHtLEY,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",49.0,1.0,,"5502 3rd Avenue, Brooklyn",40.6449664,-74.01783770000002
13814,Tonypizzeria61@gmail,ChIJn3JuEodFwokRzNfr3DizBe8,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"6112 4th Avenue, Brooklyn",40.640251,-74.01943949999999
13815,Tony's Pizza and Restaurant,ChIJyWNLrZZFwokRoxW1NwT-OnA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,,"6112 4th Avenue, Brooklyn",40.6401661,-74.0195681
13816,Reloko cafe,ChIJJXq31d1FwokRabT1WJBbzvs,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"371 62nd Street, Brooklyn",40.63996160000001,-74.01984949999999
13817,China 1,ChIJETF88bJawokRyTaTCGy3xkA,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",132.0,1.0,,"5602 4th Avenue, Brooklyn",40.6431414,-74.01636719999999
13818,American police orecinct,ChIJqakX9cJFwokR1Fo5drjjaM4,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"333 65th Street, Brooklyn",40.6389811,-74.02262259999999
13819,Metro Bagel & Cafe,ChIJLzK-sbJawokRsqw0CUYHm8Y,4.2,"['meal_delivery', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",97.0,1.0,,"5811 4th Avenue, Brooklyn",40.64163829999999,-74.017341
13820,A-1 Reliable Furniture Refinishing,ChIJw9sOcrpawokR6oYADdpGnKw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"201 46th Street, Brooklyn",40.6513292,-74.0141623
13821,A and K,ChIJCzeBCAZbwokRtW3WTZYNUw0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"4408 3rd Avenue, Brooklyn",40.65107709999999,-74.0116616
13822,Casa Del Sabor Restaurant,ChIJRfNp77lawokRCSmBCGtXcVs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"4408 3rd Avenue, Brooklyn",40.6510014,-74.01158389999999
13823,C-Xique,ChIJZUxJ-7lawokR6kg2iLXakmA,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,,,"4420 3rd Avenue, Brooklyn",40.6508352,-74.01173539999999
13824,Los Poblanos,ChIJkTAt67lawokR9QpHSMrjlEU,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,,"4312 3rd Avenue, Brooklyn",40.6515453,-74.0110241
13825,La Ternura,ChIJPbDNpLlawokR7yhyVcOReHY,3.8,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,,"4210 3rd Avenue, Brooklyn",40.6521212,-74.0104762
13826,Bistro Wings & Pizza,ChIJxw5scpRbwokRG46F9QSK3GQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"4704 3rd Avenue, Brooklyn",40.6494142,-74.0133221
13827,Sunset Pizza,ChIJHxALM2dbwokRs0j284HSMmM,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,,"4704 3rd Avenue, Brooklyn",40.6494142,-74.0133221
13828,Gran Villa,ChIJNas14rhawokRbfp1Mx_iowo,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",212.0,,,"4002 3rd Avenue, Brooklyn",40.653375,-74.00913919999999
13829,Zona Sur Bar Bistro,ChIJu2tlKbhawokRkz2dHlgxzUo,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",282.0,2.0,,"4314 4th Avenue, Brooklyn",40.650248,-74.0091036
13830,Tacos El Bronco,ChIJA4IcJbhawokRcqZKwWCNxkI,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1679.0,1.0,,"4324 4th Avenue, Brooklyn",40.6500716,-74.0092176
13831,Isabela's,ChIJU86WeLdawokRbLiE3jwDR_I,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",140.0,1.0,,"4412 4th Avenue, Brooklyn",40.64974050000001,-74.009547
13832,Mi Castillo Ecuatoriano,ChIJg4XFK7hawokRKcWGX1AbCe4,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",143.0,,,"4316 4th Avenue, Brooklyn",40.6502008,-74.0090749
13833,Life Gourmet Deli & Grocery,ChIJgWX7tCNbwokRfmjUR6w7FGU,4.2,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",17.0,,,"4418 4th Avenue, Brooklyn",40.6495668,-74.0096837
13834,Yummy Yummy,ChIJOQLKarhawokRSzB6N92nESg,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,1.0,,"4122 4th Avenue, Brooklyn",40.6512445,-74.00801249999999
13835,Yafa Cafe,ChIJk6UAi79bwokRgb_Wkj3qhkY,4.9,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",76.0,,,"4415 4th Avenue, Brooklyn",40.6494092,-74.00925649999999
13836,Yafa Deli & Grill,ChIJU3bOnbdawokRqdvMiCKPKxw,4.4,"['grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",34.0,,,"4423 4th Avenue, Brooklyn",40.64925300000001,-74.0094
13837,Candelas,ChIJRZG2nLdawokRTcbhQwYPAUw,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",82.0,,,"4413 4th Avenue, Brooklyn",40.649382,-74.009149
13838,Ta-Keto Restaurant,ChIJ4V81EYRbwokRo_Qt1vVhnh4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,,"314 39th Street, Brooklyn",40.653589,-74.0080308
13839,Brooklyn Roots NYC,ChIJ52cyMsFawokR5wmmg9YUenk,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",45.0,1.0,,"4601 4th Avenue, Brooklyn",40.6485048,-74.0101498
13840,Alnoor halal deli,ChIJecHGUe9awokRrq2b2Qunk70,4.7,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",444.0,1.0,,"710 4th Avenue, Brooklyn",40.6622115,-73.99660779999999
13841,Castillo De Jagua,ChIJRzD17-hawokRHcH0cd9s-Bk,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",58.0,,,"721 4th Avenue, Brooklyn",40.66116419999999,-73.99697429999999
13842,Brothers Pizza,ChIJpZL09-VawokRnFQ18Rc7onk,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",96.0,1.0,,"647 4th Avenue, Brooklyn",40.66337899999999,-73.994689
13843,Dunkin',ChIJ9-FD8wxbwokRVEsmVmtHaK0,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",55.0,1.0,,"737 4th Avenue, Brooklyn",40.66058520000001,-73.9974328
13844,Metropolitano,ChIJGfG_ie9awokR9J5_6PKeXWQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"133 17th Street, Brooklyn",40.6648637,-73.99598320000001
13845,YEMANI CUISINE Brooklyn NY,ChIJn2rBjCFbwokRugLkJQtrUQc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"634 4th Avenue, Brooklyn",40.664483,-73.99424189999999
13846,Taksim Square 2,ChIJiQ-PvulawokRzvBJea-_PuA,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",161.0,1.0,,"776 4th Avenue, Brooklyn",40.65995470000001,-73.9988801
13847,Nostro,ChIJnynhLuZawokR9jYKDszhYz0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",286.0,2.0,,"710 5th Avenue, Brooklyn",40.6607347,-73.9942851
13848,San Pedro Deli,ChIJ1SSYiBFbwokRpOsDuHp3qLQ,5.0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2.0,,,"780 4th Avenue, Brooklyn",40.6598881,-73.9990014
13849,5th Avenue Asian Taste,ChIJbQBLKuZawokRsKEAdDAedKI,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",20.0,2.0,,"718 5th Avenue, Brooklyn",40.6605091,-73.99452769999999
13850,Bravazo,ChIJx7RZLJdbwokRYDS-7E7fsbw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,,"782 4th Avenue, Brooklyn",40.659843,-73.9990608
13851,Bravazo,ChIJL3mYlphbwokRcfHbOwcIACM,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"782 4th Avenue, Brooklyn",40.659843,-73.9990608
13852,Lima,ChIJFe_Hv-lawokR0nwZBsdo1AI,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",90.0,2.0,,"782 4th Avenue, Brooklyn",40.659844,-73.999076
13853,Luigi's Pizza,ChIJV__HFOZawokRBgRgfCsQ28I,4.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",467.0,1.0,,"686 5th Avenue, Brooklyn",40.661655,-73.993388
13854,El Sabor Latino,ChIJT0vHm-VawokRlDGS7supuZw,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",90.0,1.0,,"620 4th Avenue, Brooklyn",40.6648485,-73.99384239999999
13855,Quarter,ChIJBeUNbeZawokRTf1Iq39qYKY,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,2.0,,"676 5th Avenue, Brooklyn",40.661888,-73.993146
13856,Panchita's Place,ChIJlSNYM5tbwokRdIBbgLF5pB4,4.3,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",84.0,,,"709 5th Avenue, Brooklyn",40.66060879999999,-73.9939529
13858,Jalapeño King,ChIJT67K0udawokRekGHc1wvnkE,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",105.0,,,"719 5th Avenue, Brooklyn",40.6603175,-73.9942128
13859,Sea Witch,ChIJ16lCOeZawokRwBzsO40q1yI,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",377.0,1.0,,"703 5th Avenue, Brooklyn",40.6608499,-73.9936086
13871,Usuluteco,ChIJqf3ACbFawokRt8KgTvj_54g,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",63.0,,,"5014 3rd Avenue, Brooklyn",40.6475721,-74.0152422
13880,McDonald's,ChIJ64r0R8dawokRV-SBoYfJ4_0,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1372.0,1.0,,"968 4th Avenue, Brooklyn",40.6537564,-74.0053652
13881,Los Poblanos,ChIJwRfx_ZlbwokRGhorlRCxD_E,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,,"4 Avenue, 36th Street, Brooklyn",40.65442970000001,-74.0048265
